@relation trainfeatures

@attribute instance_id string
@attribute repetition numeric
@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute K numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute W numeric
@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute AA numeric
@attribute AB numeric
@attribute AC numeric
@attribute AD numeric
@attribute AE numeric
@attribute AF numeric
@attribute AG numeric
@attribute AH numeric
@attribute AI numeric
@attribute AJ numeric
@attribute AK numeric
@attribute AL numeric
@attribute AM numeric

@data
WAzxKEuLZJiTuJbGIJUB,1,8.292203,0.527628,1.191556,-3.014062,5.879492,-7.142306,0.328799,11.260544,4.077211,-2.01716,0.224203,0.88053,1.222704,1.663597,-1.613732,0.774512,1.986331,1.888691,-2.655488,-2.204418,-1.981081,0.88427,-0.595218,0.646402,-2.641376,-1.102882,0.308039,0.338585,0.647504,0.188489,0.676849,-0.544325,0.138248,-0.218549,-0.373687,0.013201,-0.023584,-0.091467,-0.271922
GBHCdOXZbqyNEuOJuDQE,1,-7.146669,2.200943,-0.227545,-3.855027,-0.193595,2.183194,-1.277527,2.346832,-2.822013,0.807816,2.497461,1.449537,0.195452,-0.058684,0.204444,0.159483,0.611525,-0.766838,-0.215694,-1.345409,0.447009,-0.778047,-0.965497,0.756239,0.142758,0.354809,-0.820731,0.111101,0.100486,-0.403985,0.271916,-0.04656,0.062604,-0.027575,0.021131,-0.076981,0.632073,0.053881,0.574424
fpNgrJpaULTsBjlKMFHh,1,-1.257078,-5.261507,0.050019,-0.071476,0.647122,-1.870564,-1.447565,-1.291624,1.234768,1.416275,-0.52369,-1.5992,0.025034,0.037182,1.451326,2.042061,1.27254,0.08146,1.367352,-1.576433,-2.736174,-1.244641,-0.564592,-0.366882,1.862355,0.584452,-1.30538,-0.099432,1.326554,1.084194,-0.006321,-0.635578,0.091932,0.346294,-0.256826,-0.256541,0.529288,-0.274241,-0.876049
emqbVTYngjqPaqAekggV,1,-0.739572,-4.960557,-0.59561,-0.328112,1.474748,-2.050432,-2.088873,-2.365023,1.354105,0.938333,-0.283181,-1.469158,-0.986336,0.144789,1.737839,2.482859,1.035654,-0.046084,1.70211,-2.158524,-1.299942,-0.832845,-0.678551,-0.426195,1.784282,0.565977,-1.196561,0.234279,1.082371,0.723844,0.322915,-0.34642,-0.087158,0.356628,-0.29645,0.121839,0.01543,0.423344,-0.429612
RnDSWUUftcaZnALWqZrs,1,-1.950922,0.521638,0.909654,0.086242,-3.434439,-0.560479,-0.907958,0.091999,-0.569568,-1.895084,-1.531598,0.509672,0.251506,-0.360451,0.155916,0.344373,-0.220661,0.121235,-0.01685,-0.135526,-0.324648,0.323481,0.683697,0.040447,-0.320516,0.111833,-0.186044,-0.002959,0.165248,0.028807,0.122332,-0.021468,-0.148743,0.069011,0.042432,-0.073079,-0.271819,0.21997,0.061996
QrlzHUQBDBZcNTRZSTxd,1,0.773434,3.406769,-3.946508,5.10514,-1.284089,4.042152,0.056035,0.318121,2.21943,0.544086,0.999316,0.694241,0.222995,3.03922,-1.642816,0.469984,0.301413,0.584337,-0.159774,-1.001318,0.535005,0.026047,-0.712725,0.078328,-0.137813,0.888015,0.245122,-0.359563,-0.125599,1.346814,0.28199,-0.76837,0.513877,-0.641222,0.055339,-0.960097,-1.0318,-0.656293,0.909963
iwhWgBtEAXaqnZAFwoin,1,6.23648,0.456131,1.738388,-0.518585,2.606905,-2.139517,1.230472,6.114848,1.829195,0.131068,0.584556,1.450447,0.010911,-0.261961,-0.567878,1.09095,0.482342,0.59994,-0.87058,-1.273481,-1.13724,1.357373,-0.956413,-0.04711,-1.649944,-1.586588,0.684194,-0.05911,0.118029,-1.059138,-0.526918,-0.470105,0.313022,0.122127,0.281906,0.127981,0.07785,0.28287,0.377287
dvESRKyRtFjCRdjtcLue,1,-1.220046,2.927106,2.431175,1.042428,-0.571923,-0.670175,2.329049,-0.140901,-0.041747,2.464147,1.030349,0.777234,-1.386716,-1.465464,2.05013,-1.126068,0.744834,0.736297,-2.013377,0.047071,0.322966,-0.078284,-1.221088,-0.164683,-1.121161,1.396643,0.224254,-1.644618,1.525672,0.651699,0.293485,0.187082,0.149741,0.107316,1.354317,-0.043202,0.249898,-0.47993,-0.831131
THPkYgzkFPCxbiuRYikr,1,6.79263,3.287119,1.418919,0.448258,2.321785,-1.152404,-2.258923,1.813446,-1.276416,4.191214,-2.400946,1.792128,-1.131871,-2.395624,-3.000819,-0.549588,0.969158,0.876033,0.53807,0.677673,1.461215,-0.607489,-2.012194,-1.58237,-0.275576,0.524726,-1.140245,1.026944,-0.200428,-1.005297,-0.594524,-0.579602,0.633982,1.06123,0.399389,0.173012,0.347367,-0.033186,-0.547574
fTPHRtDVfKaQUGwJLTjx,1,-1.694344,0.353663,0.895177,0.355433,-3.666551,-0.303748,-0.902793,0.269416,-0.537472,-1.924421,-1.610481,0.489982,0.163492,-0.258671,0.119008,0.398455,-0.234964,0.234337,0.010969,-0.258998,-0.244926,0.229124,0.578026,0.016441,-0.22431,0.040148,-0.257516,-0.072026,0.20637,0.029609,0.036218,0.027296,-0.086707,0.042307,0.005148,-0.086655,-0.228923,0.222218,0.070186
ywHyvPgoZnsKPdFTyKFA,1,5.640228,2.433239,-0.49777,0.637461,2.158928,1.602325,-0.598616,-1.45408,-3.206607,0.645699,-1.135786,-0.384037,0.145752,3.374262,2.011087,0.089833,-1.931814,-1.109532,-1.311742,-0.694695,-1.452268,0.580833,0.886975,0.39883,0.444132,-2.391622,0.072219,-0.344252,0.161148,-0.211115,-0.618861,-0.235973,-1.204167,-0.943047,-0.52598,0.207838,0.6444,-0.902578,-0.33351
zWuzIboYfJEClFEPdSDq,1,2.468052,2.512013,-1.042642,0.627265,-0.332051,1.147246,-1.964586,-1.622802,2.201268,-0.185119,0.742219,0.576583,-1.00477,-1.883387,-0.383038,-0.042341,0.624504,-1.356854,0.411513,1.081741,0.630574,0.022658,0.642119,-0.516167,0.198403,1.308654,-0.213591,0.591266,0.333419,0.491987,0.609109,-0.370085,0.407143,-0.058743,-1.14848,0.203431,-0.232505,0.310848,0.257494
xaKrSlZNDnRSwijUUbUH,1,5.856343,1.203113,0.10637,-2.585268,1.547242,-3.855678,-2.485444,4.522252,3.985733,-3.372942,0.268687,-2.96731,0.048108,0.121513,0.183878,-1.94895,0.973312,-0.795329,-0.749474,0.176323,1.6522,-1.277208,-0.113721,-1.158336,1.185316,0.603243,-0.382137,0.810356,-0.389784,0.486819,0.512111,-0.037652,-0.224449,0.181691,0.082184,0.008279,-0.221243,-0.071172,0.045104
rVsQtqazafgFlCLGNIae,1,-0.384776,-0.01504,1.486098,0.652508,-2.432131,-0.085715,-0.0635,-0.256147,-0.11717,-2.1667,-0.788394,0.82019,0.258126,-0.453959,0.082195,0.681173,-0.093627,0.180489,0.139424,-0.304933,-0.548254,0.074182,0.218502,-0.039623,-0.356715,0.25281,-0.271939,-0.195544,0.08558,-0.029268,-0.231676,0.082056,-0.02563,0.13065,0.065851,-0.11453,-0.109254,-0.11679,-0.214099
LJLNEpBjIYrWnKKHNpgS,1,-0.936468,-0.218782,3.410035,-1.291142,1.228842,0.560985,1.919761,-1.379154,1.149568,-1.224597,2.922668,0.408912,-1.5669,0.047208,-0.785553,0.295621,0.075836,-0.259007,1.11679,0.761458,-0.044096,-0.058794,-0.015784,-0.467516,0.208166,-0.430639,0.12747,0.416785,-0.629688,0.398543,0.309532,0.037293,-0.039961,-0.436827,0.070586,-0.627855,-0.181559,0.264939,-0.089165
nuSedBxBUKLtOrVjFgQj,1,2.501153,0.562974,2.481465,1.86306,0.777963,1.151453,1.613831,-1.652297,-1.124488,-2.956086,-0.981015,0.921346,-0.998303,1.619301,0.336165,1.227415,-1.113308,-1.186749,-0.263256,-0.465474,-0.381944,0.579083,0.250545,-1.010333,0.85677,-0.279793,-0.042447,-0.635743,-0.085004,-1.080366,0.060479,-0.679345,-0.168582,-1.150247,-0.068943,-0.571318,0.10509,-1.758029,1.732491
VHaPyzTRIyubZRxZUvdg,1,-1.780486,0.36249,0.917675,0.243809,-3.548732,-0.350246,-0.88712,0.275006,-0.623051,-1.941069,-1.522537,0.504843,0.102026,-0.276686,0.147263,0.396536,-0.259102,0.203318,0.041804,-0.222913,-0.305786,0.279347,0.553724,-0.051386,-0.236073,0.093515,-0.216899,-0.152367,0.188705,0.118909,0.045209,-0.006824,-0.101793,0.064596,0.066825,-0.097949,-0.346395,0.251533,0.117375
EyUaWCGdHkSuneKepDVG,1,-5.641563,0.561174,3.397129,-2.354758,-1.243923,0.421009,1.347957,0.197892,1.088134,0.853462,0.439647,-1.022674,-0.945195,0.96267,-0.775488,-0.554257,-0.489355,0.444426,0.20631,0.528929,0.416669,0.107488,0.2479,-0.179996,-0.014073,-0.472075,0.159805,0.087023,-0.331677,0.312761,0.200967,-0.023832,-0.080465,-0.29122,0.232897,-0.685453,0.135691,0.032324,-0.337445
OFmCZdytCeWLPIEdtrRX,1,-1.100093,0.029121,3.122745,-1.412299,1.233336,0.490311,1.628864,-1.479303,1.106885,-1.242506,2.984803,0.453922,-1.610404,0.065359,-0.889552,0.287115,0.045628,-0.326999,1.059411,0.85747,-0.117955,-0.01282,0.091705,-0.521822,0.272676,-0.360875,0.154872,0.482253,-0.602467,0.361695,0.330018,0.037527,-0.048663,-0.457326,0.074044,-0.647952,-0.228047,0.166087,-0.13749
QFaYsHrSbwGMSiAVQJdH,1,-1.963562,0.329426,0.646979,0.461708,-3.88716,-0.068627,-0.93747,0.573785,-0.649162,-1.909328,-1.694493,0.478179,0.068961,-0.315067,0.077445,0.314019,-0.296977,0.199753,0.013816,-0.201439,0.012937,0.263152,0.717413,-0.059524,-0.097847,0.1188,-0.262721,-0.033441,0.357248,0.190737,0.109455,0.074578,-0.109178,-0.035011,-0.073497,-0.040162,-0.27113,0.217704,0.091659
IsqKGhUOEtKjkItjlwfA,1,1.823873,4.050289,2.778633,-1.131078,1.847826,-2.209837,-0.07589,-3.133903,0.337837,0.198241,0.725681,-0.298956,0.06249,-1.842186,-1.415082,-0.040687,0.847877,0.464219,-0.49505,0.939826,-0.243735,-0.789176,0.691389,0.041423,0.465388,-0.493477,0.165439,-0.89105,1.303457,0.422087,-0.472256,-0.141089,-0.393878,0.642413,0.886072,0.44793,0.135428,0.358779,-0.61357
DdkJjuQVhBLRXzgfOwUt,1,4.833929,2.170499,-0.826075,-0.45303,0.533798,-0.087534,-0.640499,1.317885,0.090474,-0.128465,1.827961,-0.893449,0.169495,0.342656,0.971996,0.824011,-2.274479,-1.070286,-0.836239,-0.393294,-0.492915,1.960468,-1.197574,1.029183,1.443379,-0.553201,-0.383617,-1.168058,-1.375519,-0.425428,-1.093188,0.815139,1.239747,0.853748,0.299982,0.245129,-0.550311,-0.011246,-0.071392
VsjgsaYAWKfZRdQukzEK,1,-5.076926,-4.961894,-3.219981,-0.046669,-0.483412,-1.599293,-3.047985,2.195025,-0.895556,2.282005,-1.125573,-2.589221,-1.454123,0.063725,0.805899,-0.469757,0.433672,-0.71465,2.430191,0.340178,-2.676775,0.263821,0.213561,-0.545117,-1.097166,0.360458,0.499116,-2.093478,0.980755,-0.336946,-0.570673,0.358895,-0.034044,-0.45002,-1.095541,0.41769,-0.589461,-0.094093,0.407026
dCpTSubFXGmxsbIuJzMM,1,2.323512,2.469013,-1.082756,0.515243,-0.240086,1.195055,-1.933785,-1.594846,2.14738,-0.239287,0.768836,0.628339,-0.843076,-1.801561,-0.338703,0.090442,0.648368,-1.368684,0.46937,1.011756,0.579156,0.044849,0.785016,-0.508076,0.278395,1.270458,-0.217106,0.630666,0.362131,0.442367,0.570496,-0.375466,0.407981,0.003244,-1.124391,0.291628,-0.392278,0.297728,0.313623
pCMjughPlDdttlzAnVHG,1,3.208768,1.283454,0.847133,0.5401,-1.19281,1.759088,-1.550408,-0.259712,2.148692,1.162595,0.047288,-0.303375,-0.824661,-2.024131,-0.542632,-0.567073,0.432288,-0.756372,-0.503007,0.095788,-0.1421,-0.125106,0.703169,0.816358,0.005874,-0.514621,-0.936743,0.282936,0.006816,-0.099593,0.286488,-0.549533,0.411584,0.780655,-0.48639,0.218469,-0.21525,0.554492,0.692058
YJTFNGRHJpptaXHYllAr,1,3.381462,-1.328737,0.254261,0.546511,-0.969142,1.165615,-2.617625,0.039359,1.132253,0.233588,-0.800907,-0.401859,-1.175666,-1.577896,-0.329594,-0.195136,0.580107,-1.17639,0.026832,-0.3723,-1.675397,-0.288839,-1.88347,1.362678,-0.732125,-0.07269,-0.614302,0.636715,-1.645397,0.866752,0.726232,-1.046504,-0.229833,0.036786,0.718809,0.466051,0.312708,-0.488029,-0.890432
KuTkdfKcBRqLUVbRAlpp,1,3.152865,-0.133336,3.560965,2.232425,1.270653,0.938161,2.377086,-0.664886,-1.506155,-2.18432,-0.900571,-0.042671,-0.36771,-0.339489,-0.495234,0.419893,0.397153,0.219086,0.202618,-0.393324,0.518343,-0.858782,-0.577302,-0.331599,0.367687,0.144977,0.095447,0.241228,-0.061855,-0.880587,-0.25588,-0.031246,0.186803,-0.305984,-0.160562,-0.088696,-0.046497,-0.915915,0.5528
imVMcyYBOcfrtCPwEykZ,1,2.752753,-1.670874,1.768117,1.39714,-1.070944,2.611559,-0.67206,1.280303,2.35845,1.465018,-0.611029,-1.059108,-2.74262,-2.749215,-0.955301,-2.157414,0.008695,-1.02018,-0.804063,0.293823,-0.043856,-0.270082,-0.663939,1.320464,-0.142593,-0.593089,-0.943188,0.732799,-1.226366,1.402005,0.875428,-0.666754,0.335093,-0.752325,-0.718681,0.452313,1.164999,-0.661531,-0.289977
ftajGOQuGWPCyfrgfGBf,1,-6.546416,1.70188,0.365715,-3.459386,-0.72522,1.698044,-1.13281,2.009609,-2.645017,0.489814,2.375589,1.339399,-0.153818,0.319488,-0.023856,0.066971,0.394027,-0.48706,-0.212488,-1.094202,0.290473,-0.670692,-0.899709,0.458328,0.020895,0.371786,-0.839478,0.189966,-0.181363,-0.46367,0.276243,-0.239173,0.086525,0.199345,0.214629,-0.244721,0.518185,0.133094,0.236063
IFWaNawOexSRMNmjWGCN,1,-10.126568,5.540396,-6.769254,2.784383,3.498912,1.011304,3.157631,1.682509,1.408711,2.521246,2.601427,-1.102396,3.180757,1.061297,-1.105341,0.290827,1.188418,-1.26709,1.672398,-0.03282,1.565436,-0.43105,1.261397,2.181521,-0.08839,-1.331319,-1.949814,-0.393882,2.07492,0.878392,1.262764,0.795824,0.023403,-0.775706,-2.884523,1.964457,1.088403,0.642734,2.099661
aNzCOkjkhhUAvcCIMUiq,1,-0.702139,-5.206683,0.101385,0.001499,1.310217,-1.759901,-1.199433,-1.623427,1.242678,1.201526,-0.402974,-1.352654,-0.306961,0.264737,1.76905,1.897553,1.541159,-0.001553,1.499897,-1.561517,-2.729988,-1.315276,-0.599722,-0.311753,1.767309,0.622411,-1.270126,-0.016178,1.289421,0.924895,0.534527,-0.3475,0.40491,0.354354,-0.177788,-0.019613,0.417696,-0.017471,-0.733888
sUppCRLnDqgiTckCQPuh,1,-6.742671,1.584404,0.941929,-0.603347,-0.598354,-4.868685,1.723867,-1.552127,-0.524363,0.725615,-0.102983,-0.374395,2.858316,0.362006,1.987989,1.029684,0.217781,-0.007066,0.487128,0.141513,-0.107367,0.741378,0.826926,-0.721597,-0.117339,0.149685,1.088978,1.345723,-1.704164,-0.312318,0.390021,-0.28944,0.537399,-0.341021,-0.849949,0.339382,0.486267,-1.005632,-0.463218
mGIcRTPsYcBgABugkEYA,1,4.445507,2.788739,0.312359,0.798746,1.399749,1.069953,-1.027518,-0.844916,-2.418231,0.523677,0.198512,-0.936212,0.215426,0.687705,-0.433059,0.815694,-1.010061,-0.2937,-0.237443,-0.393796,-0.286099,0.209896,0.013037,-0.96661,0.673035,-1.361825,0.16472,-1.09566,-0.840634,-0.519254,-0.030147,-0.52864,0.136789,-0.362644,0.1386,-0.204023,-0.01477,-0.8939,0.878547
XEaQrBCtgCAxHGClKLsB,1,2.897766,-2.363879,-0.64199,0.510458,-0.986869,0.295075,-3.254438,-0.373818,1.515675,1.565569,-1.509475,-0.5884,-0.381589,-1.701321,0.127752,-0.377671,0.783243,-1.657422,0.519935,0.0134,-0.663334,0.078405,-1.929628,0.788449,0.166996,-0.605254,1.300975,0.683084,-1.598668,0.976455,0.735455,-0.223277,-0.326917,-0.866655,0.908101,-0.198145,0.107193,0.12146,0.090545
SlAihOVoTurpBxpFNLkh,1,0.888657,-7.432341,1.024465,-0.831124,1.470627,1.564273,-0.248523,0.253861,1.629311,1.278212,1.397667,-0.230439,0.89189,0.568387,-0.550923,0.459085,0.094079,0.022193,1.448337,-0.360716,-0.364568,0.202066,1.927938,-0.471687,-1.338491,0.899479,-1.037356,-0.60405,0.546421,-1.240674,-0.56588,0.531346,-0.147079,0.326563,0.428533,-0.657708,-0.569393,-0.389178,-0.277205
UvTpPjniALAoueHEjFLF,1,-3.339801,-4.494928,0.339494,-1.799672,-2.178919,1.416711,-2.201631,0.407556,-0.11329,0.943865,-1.483159,1.292251,2.17381,0.157697,-0.671056,-0.940798,-0.524527,0.824633,-2.031959,0.199422,0.655786,-0.81335,-1.571432,0.004119,0.712461,-0.744209,0.495746,-0.239814,-0.610764,-0.206707,-0.408445,-0.063306,0.747649,-0.34158,-0.607483,-0.733387,-1.883302,-0.464071,0.813078
QInRhApSxIxSWrqrYYHR,1,3.629455,3.821963,1.767058,0.59028,2.181964,-0.076159,-0.192142,-2.083847,-1.753334,2.8246,-2.765843,-2.221711,-2.385005,0.864083,-0.849956,2.236151,-5.196456,-8.318118,-5.293731,-0.155738,0.140544,-1.521622,-0.152034,-3.937878,-1.08965,-2.101258,0.465663,-0.862395,0.846807,-2.186332,2.811451,-1.177043,-2.379696,-1.514766,-1.22145,-1.041966,0.044602,1.405208,0.672725
AocnoSpAOogcdABMoVgb,1,-0.848914,-8.805062,-6.540366,0.735242,4.785978,-4.650165,-7.081371,-5.494108,0.180215,-0.159754,0.55936,-0.911798,-6.210118,0.391376,0.274209,1.0132,0.036425,1.197147,0.522032,-2.918063,3.172522,1.944341,-1.040554,-0.117649,-1.886978,0.178897,2.615065,-1.234353,-0.153295,-0.498135,-0.670767,1.742925,-0.358222,-2.059886,-0.315036,-1.138939,0.98935,1.468348,0.990622
fZNoawvRhGtrdhlDTpRt,1,-1.444896,0.250501,1.157274,0.573671,-3.693943,-0.261874,-0.510606,0.247331,-0.495576,-2.07831,-1.722536,0.511831,0.253546,-0.366889,0.154925,0.406442,-0.288015,0.233705,0.062579,-0.288248,-0.065505,0.184082,0.478503,0.09214,-0.229114,-0.107737,-0.203962,-0.099169,0.28464,-0.122728,-0.110543,0.192122,-0.138389,0.003258,-0.052207,0.035883,-0.063277,0.188374,-0.050266
VFLGgLiXxNpiFdAxlAfz,1,-5.78064,0.793607,3.162748,-2.478061,-1.153946,0.416343,1.141514,0.113969,1.129502,0.869554,0.30432,-1.062126,-0.932266,1.053362,-0.776207,-0.547561,-0.475831,0.475809,0.205862,0.53648,0.314318,0.117768,0.23561,-0.127616,-0.047305,-0.455372,0.188407,0.133087,-0.34082,0.237759,0.171046,-0.019654,-0.06907,-0.231419,0.227933,-0.599788,0.181892,-0.000259,-0.347992
zthrzkEjuBqquKdostvA,1,5.243537,2.349567,1.11486,-0.312522,2.956313,0.237773,-2.128872,-0.873578,0.419008,0.370269,-2.732877,1.211517,-1.260947,3.81844,3.608572,-4.768895,2.308789,-0.922395,0.13905,0.601946,-0.219906,-0.186626,2.554006,-0.219801,0.078947,0.656227,-1.488765,1.723868,0.617779,0.420775,1.180061,0.118958,0.555884,-1.076994,0.666317,-0.222944,0.254307,-0.319112,0.059699
QEirXRNfWVSWhSlVyiQY,1,-0.466088,-5.20961,-0.13031,-0.086561,1.668918,-1.811839,-1.466571,-1.987405,1.353347,1.041939,-0.087006,-1.454591,-0.496942,0.238876,1.501916,2.376724,1.128722,-0.136841,1.449255,-1.873915,-2.352833,-0.900308,-0.650781,-0.215683,1.767747,0.729683,-1.28383,0.123933,1.196578,0.966224,0.131665,-0.411766,0.010118,0.287894,-0.36024,-0.104949,0.390211,0.010816,-0.787886
jSXgfmKmqnPxVNzzWPqk,1,0.669285,-2.517596,-1.39817,1.865908,-3.446361,2.305017,-2.521995,2.031621,2.212328,3.117428,-1.92657,-1.781153,-0.776964,-1.123679,-0.741583,-1.494659,0.420397,-1.516129,0.956677,0.208419,0.342424,-0.39418,-0.985985,1.04491,-0.129235,-1.536829,0.618737,0.491187,-1.028061,-0.260917,0.318714,1.463467,-0.461719,-2.598211,-0.863973,-0.144305,0.447517,-1.243481,-1.106026
pytRXPyNglGUdqjWxPJu,1,-0.972872,-0.20638,3.439226,-1.290709,1.302411,0.540172,1.962207,-1.403809,1.124887,-1.199072,2.91351,0.359571,-1.611514,0.099521,-0.78344,0.346161,-0.001039,-0.344677,1.042139,0.707093,-0.026206,0.024556,-0.031704,-0.400634,0.186184,-0.423888,0.135362,0.421925,-0.644674,0.362026,0.388811,0.015503,-0.06483,-0.438136,0.055433,-0.616189,-0.200197,0.325878,-0.095071
VhVDeApXIlrNKbfhEBKf,1,-1.351257,-0.07769,1.474518,0.630726,-3.403252,-0.144041,-0.251077,0.306772,-0.418481,-1.831593,-1.745108,0.653351,-0.01426,-0.113683,0.480607,0.141565,-0.100463,0.265174,0.013167,-0.254078,-0.072974,0.042473,0.407908,-0.045231,-0.205613,0.03257,-0.397184,-0.226106,0.158233,-0.011842,0.487658,0.360646,0.301586,0.112954,0.360817,-0.062752,-0.209912,0.271154,0.083068
pABVeCQsbnOKQHwSUZPx,1,-7.844423,2.905987,0.700084,-4.094331,0.486378,2.003714,-0.360988,0.049887,2.086766,0.829684,-2.053772,-1.737015,-0.868945,1.61311,-1.016765,-0.528072,-0.802571,1.140702,0.111675,0.725899,-0.538789,0.234464,-0.345718,0.205733,-0.354739,0.221707,1.054032,0.514812,0.139272,-0.59717,-0.458793,0.383404,-0.167386,0.399528,0.1115,0.729749,-0.099631,-0.166325,-0.019661
FJNfnwWTHMlIdHjpnzdn,1,-1.561539,0.090903,1.180396,0.459125,-3.544817,-0.328684,-0.556884,0.265789,-0.50525,-1.939163,-1.680651,0.539213,0.214497,-0.23031,0.295158,0.352738,-0.213083,0.25646,0.069378,-0.278702,-0.171708,0.21436,0.527227,-0.01599,-0.221369,-0.007032,-0.238521,-0.112951,0.155327,0.061697,0.157356,0.097812,-0.00358,0.101589,0.211794,-0.089072,-0.289267,0.254216,0.122156
kucBUCBJSigCgdFLAZyL,1,2.944417,-0.076733,3.394573,2.165122,1.077888,1.027247,2.286234,-0.744001,-1.592906,-2.493526,-0.74821,0.289345,-0.564609,0.0348,-0.241907,0.62664,0.160137,0.112984,0.14584,-0.504469,0.246182,-0.582967,-0.648865,-0.556992,0.249484,0.187024,0.19264,-0.099754,-0.142065,-0.917412,-0.310464,-0.39378,0.158209,-0.329396,-0.137891,-0.135139,0.014826,-0.984636,0.931793
cslwjCPMYszatJKymRmS,1,0.500481,0.08323,2.101396,0.312491,-1.574309,0.033515,-0.43438,0.319811,0.934758,1.048563,-0.355675,-0.136244,-0.470524,-1.734356,-0.015793,-0.608095,0.150088,-0.303753,-0.512507,-0.082266,-0.170434,-0.029783,0.358802,-0.293908,-0.360818,0.630326,-0.518069,-0.069436,-0.253655,-0.298957,-0.226915,-0.630245,0.479177,0.964707,-0.119011,0.010023,0.095427,0.379347,0.473157
gOnEfkuLEVuvzQMXFWxf,1,-7.3519,3.612196,-0.979419,3.029111,0.083643,-4.086816,4.401982,-0.582366,0.259404,1.819129,1.329221,-0.654829,3.761612,1.276869,1.041504,0.467371,0.510862,-0.599917,1.624582,-0.264151,1.475781,0.313121,-0.352463,0.109261,-0.41669,-0.915993,0.106855,0.386887,-1.343333,-0.807039,0.071489,0.100447,0.025066,0.416736,0.05375,0.31684,-0.187531,0.47232,-0.444659
CTpeAnYeYGbvHZSSzZer,1,9.046136,0.820187,-10.54347,-4.614766,-3.511468,-1.103675,4.634086,-0.019288,-1.234739,2.101819,2.70619,-3.521345,-2.232342,-2.098482,7.61031,2.569355,-5.020151,6.500435,-1.520486,5.475686,-0.742913,-2.563802,-0.650612,2.116215,-1.532279,0.078156,-3.264428,2.102672,0.82899,-1.623893,0.473324,-0.149099,-0.753994,-1.786573,0.185926,-1.369826,-2.007857,-0.887679,0.393248
RLeoCAmsCdlpJeypScep,1,-5.657267,-5.374077,-1.084741,-0.794574,1.998758,-3.648245,-3.120918,-3.836765,0.323582,0.854014,0.029652,-0.796288,-4.071321,0.10416,0.75184,2.03783,0.169847,2.589784,-3.280379,-4.993314,5.801521,1.593871,2.016714,2.032601,-1.287643,-1.41147,-1.008434,1.358088,-1.280126,0.091159,-0.097061,-0.214121,-0.107757,0.715207,0.490397,0.634822,-0.357909,-0.429598,-0.565509
SXlfjkskcygAhZGTjBWi,1,5.060173,2.40955,0.673085,0.552385,1.777716,0.897805,-0.962235,-0.444131,-3.99279,1.070018,-0.183746,-2.490924,0.799324,0.17215,-1.263352,0.680498,-1.119022,0.789145,0.655732,0.046422,0.393829,0.283236,0.041315,-0.12628,1.182901,-0.661371,-0.216087,-0.609806,-0.860032,0.278259,-0.035455,0.305581,0.496059,0.022834,0.002296,0.039112,-0.249544,-0.152169,0.338627
cQSCzxNyyPzrUGiVDOQe,1,-5.890723,0.965134,1.4079,-3.005045,-1.444533,0.993542,-0.492796,1.357094,-2.095516,-0.778374,1.900375,0.913651,-0.782649,0.872259,-0.443594,0.165121,-0.130424,0.274857,0.029966,-0.587974,-0.204102,-0.152727,0.117487,0.129585,-0.142381,0.000051,-0.622073,-0.124165,0.15692,0.321675,0.462595,-0.379021,-0.113248,0.124714,0.668107,-0.51422,0.316135,0.41803,-0.117069
YiotpoYvUkYwmzPsiOhj,1,-0.517045,-5.207529,-0.049433,-0.069921,1.560301,-1.837762,-1.377633,-1.925345,1.244965,1.055379,-0.22797,-1.457258,-0.603301,0.258048,1.676043,2.209923,1.261471,-0.063841,1.5641,-1.840428,-2.177107,-0.922004,-0.681447,-0.211924,1.875179,0.636454,-1.264153,0.121843,1.172218,0.962272,0.253056,-0.310216,0.165673,0.385381,-0.239551,-0.009881,0.326515,0.187099,-0.672872
ydWDaHLrGRJVwUaEWXod,1,3.590414,1.203717,-2.623663,6.193156,-2.355345,3.021933,0.006196,0.812201,3.995348,2.004769,-0.281329,-0.981943,-0.553337,-1.111402,-1.94897,-0.359759,1.228595,-1.314788,-0.464406,0.427938,1.214246,-1.197935,0.667104,1.641688,1.363991,-1.873442,-1.645099,0.781179,0.465987,-0.818415,-0.249622,0.232408,0.165194,0.265711,0.045065,-0.873551,0.731697,-0.263105,-0.499979
LckhwvFWFsWWtZHWjSqk,1,2.008994,0.597565,1.411746,1.106687,-0.664552,0.445329,0.356581,-1.327263,0.187319,-2.704135,0.273407,1.5111,-0.365017,-0.821987,0.091615,0.669643,0.124682,-0.254293,0.72207,-0.055542,0.049828,-0.419446,-0.873755,-0.487225,0.077967,0.701618,-0.142696,0.123303,-0.191192,-0.676486,-0.636134,0.47282,0.130949,0.237822,-0.307475,0.511201,0.117689,-0.287274,-0.408264
